date,id,value
1997-02-17,0,13.8180272108844
1997-02-18,0,17.0634920634921
1997-02-19,0,25.9495464852608
1997-02-20,0,40.0793650793651
1997-02-21,0,31.9586167800453
1997-02-22,0,20.0255102040816
1997-02-23,0,19.9263038548753
1997-02-24,0,15.0368480725624
1997-02-25,0,18.6082766439909
1997-02-26,0,28.6139455782313
1997-02-27,0,43.1264172335601
1997-02-28,0,29.4501133786848
1997-03-01,0,21.8395691609977
1997-03-02,0,13.6479591836735
1997-03-03,0,7.34126984126984
1997-03-04,0,24.0504535147392
1997-03-05,0,29.4359410430839
1997-03-06,0,42.9988662131519
1997-03-07,0,35.1473922902494
1997-03-08,0,11.2386621315193
1997-03-09,0,31.6184807256236
1997-03-10,0,17.3611111111111
1997-03-11,0,17.2760770975057
1997-03-12,0,28.2171201814059
1997-03-13,0,38.4212018140589
1997-03-14,0,35.8701814058957
1997-03-15,0,21.3010204081633
1997-03-16,0,18.6791383219955
1997-03-17,0,13.8038548752834
1997-03-18,0,18.6507936507937
1997-03-19,0,30.4280045351474
1997-03-20,0,37.5
1997-03-21,0,33.2624716553288
1997-03-22,0,21.2018140589569
1997-03-23,0,21.7545351473923
1997-03-24,0,20.3514739229025
1997-03-25,0,27.2250566893424
1997-03-26,0,44.9121315192744
1997-03-27,0,36.8197278911565
1997-03-28,0,37.0606575963719
1997-03-29,0,18.5515873015873
1997-03-30,0,26.2613378684807
1997-03-31,0,27.6785714285714
1997-04-01,0,24.0504535147392
1997-04-02,0,25.0850340136054
1997-04-03,0,46.2585034013605
1997-04-04,0,35.7426303854875
1997-04-05,0,22.9024943310658
1997-04-06,0,20.5498866213152
1997-04-07,0,17.1343537414966
1997-04-08,0,19.6145124716553
1997-04-09,0,32.9931972789116
1997-04-10,0,33.9285714285714
1997-04-11,0,36.1678004535147
1997-04-12,0,24.1354875283447
1997-04-13,0,19.8979591836735
1997-04-14,0,20.422335600907
1997-04-15,0,22.7465986394558
1997-04-16,0,36.1111111111111
1997-04-17,0,45.2947845804989
1997-04-18,0,35.5583900226757
1997-04-19,0,25.2409297052154
1997-04-20,0,18.1972789115646
1997-04-21,0,16.8083900226757
1997-04-22,0,23.5402494331066
1997-04-23,0,28.9115646258503
1997-04-24,0,43.0130385487528
1997-04-25,0,31.7318594104308
1997-04-26,0,24.2630385487528
1997-04-27,0,21.797052154195
1997-04-28,0,15.0226757369615
1997-04-29,0,27.2108843537415
1997-04-30,0,18.753287743293
1997-05-01,0,45.9041950113379
1997-05-02,0,36.6071428571429
1997-05-03,0,23.7386621315193
1997-05-04,0,18.0272108843537
1997-05-05,0,21.5702947845805
1997-05-06,0,15.9297052154195
1997-05-07,0,23.7953514739229
1997-05-08,0,48.327664399093
1997-05-09,0,33.4892290249433
1997-05-10,0,22.9024943310658
1997-05-11,0,18.43820861678
1997-05-12,0,17.4744897959184
1997-05-13,0,23.1859410430839
1997-05-14,0,30.8956916099773
1997-05-15,0,44.3027210884354
1997-05-16,0,36.0260770975057
1997-05-17,0,22.3214285714286
1997-05-18,0,19.9404761904762
1997-05-19,0,14.8951247165533
1997-05-20,0,26.374716553288
1997-05-21,0,39.484126984127
1997-05-22,0,44.4444444444444
1997-05-23,0,38.718820861678
1997-05-24,0,23.0583900226757
1997-05-25,0,24.0646258503401
1997-05-26,0,21.2868480725624
1997-05-27,0,26.828231292517
1997-05-28,0,31.6609977324263
1997-05-29,0,43.4665532879819
1997-05-30,0,37.7551020408163
1997-05-31,0,23.3843537414966
1997-06-01,0,24.7165532879819
1997-06-02,0,19.7420634920635
1997-06-03,0,22.6332199546485
1997-06-04,0,30.8106575963719
1997-06-05,0,43.0272108843537
1997-06-06,0,34.2261904761905
1997-06-07,0,26.9982993197279
1997-06-08,0,25.8503401360544
1997-06-09,0,16.6383219954649
1997-06-10,0,25.5668934240363
1997-06-11,0,32.7947845804989
1997-06-12,0,46.8253968253968
1997-06-13,0,23.8095238095238
1997-06-14,0,12.0748299319728
1997-06-15,0,10.9835600907029
1997-06-16,0,22.2080498866213
1997-06-17,0,30.9665532879819
1997-06-18,0,37.8684807256236
1997-06-19,0,48.5827664399093
1997-06-20,0,23.8095238095238
1997-06-21,0,12.0748299319728
1997-06-22,0,24.2205215419501
1997-06-23,0,15.5328798185941
1997-06-24,0,24.7448979591837
1997-06-25,0,33.2482993197279
1997-06-26,0,50.8786848072562
1997-06-27,0,39.1581632653061
1997-06-28,0,26.5022675736961
1997-06-29,0,27.0549886621315
1997-06-30,0,22.6190476190476
1997-07-01,0,22.859977324263
1997-07-02,0,34.8072562358277
1997-07-03,0,46.4569160997733
1997-07-04,0,37.4716553287982
1997-07-05,0,33.1632653061224
1997-07-06,0,25.3968253968254
1997-07-07,0,19.2885487528345
1997-07-08,0,27.3242630385488
1997-07-09,0,32.0578231292517
1997-07-10,0,44.3310657596372
1997-07-11,0,32.1428571428571
1997-07-12,0,12.0748299319728
1997-07-13,0,7.85147392290249
1997-07-14,0,13.2167280378748
1997-07-15,0,18.1122448979592
1997-07-16,0,35.6009070294785
1997-07-17,0,50.9778911564626
1997-07-18,0,39.6683673469388
1997-07-19,0,27.6643990929705
1997-07-20,0,26.7857142857143
1997-07-21,0,18.4665532879819
1997-07-22,0,31.0090702947846
1997-07-23,0,38.2794784580499
1997-07-24,0,42.8571428571429
1997-07-25,0,36.4087301587302
1997-07-26,0,23.4552154195011
1997-07-27,0,26.2471655328798
1997-07-28,0,20.1105442176871
1997-07-29,0,28.5289115646259
1997-07-30,0,32.8656462585034
1997-07-31,0,49.1780045351474
1997-08-01,0,45.1388888888889
1997-08-02,0,26.5164399092971
1997-08-03,0,25.5668934240363
1997-08-04,0,24.5890022675737
1997-08-05,0,28.1604308390023
1997-08-06,0,37.7834467120181
1997-08-07,0,56.7743764172336
1997-08-08,0,37.8259637188209
1997-08-09,0,26.530612244898
1997-08-10,0,24.7590702947846
1997-08-11,0,22.0096371882086
1997-08-12,0,29.6201814058957
1997-08-13,0,37.3299319727891
1997-08-14,0,53.9965986394558
1997-08-15,0,40.6179138321996
1997-08-16,0,30.4563492063492
1997-08-17,0,29.0391156462585
1997-08-18,0,23.4126984126984
1997-08-19,0,20.9183673469388
1997-08-20,0,37.4858276643991
1997-08-21,0,57.1003401360544
1997-08-22,0,40.2069160997733
1997-08-23,0,28.2312925170068
1997-08-24,0,27.3526077097506
1997-08-25,0,30.7114512471655
1997-08-26,0,27.593537414966
1997-08-27,0,35.0907029478458
1997-08-28,0,50.2267573696145
1997-08-29,0,44.1184807256236
1997-08-30,0,28.3163265306122
1997-08-31,0,28.5856009070295
1997-09-01,0,23.2426303854875
1997-09-02,0,24.3622448979592
1997-09-03,0,36.5646258503401
1997-09-04,0,60.7284580498866
1997-09-05,0,32.8798185941043
1997-09-06,0,30.3713151927438
1997-09-07,0,28.8407029478458
1997-09-08,0,21.499433106576
1997-09-09,0,26.6439909297052
1997-09-10,0,38.0527210884354
1997-09-11,0,50.453514739229
1997-09-12,0,37.0181405895692
1997-09-13,0,26.672335600907
1997-09-14,0,26.7006802721088
1997-09-15,0,17.1060090702948
1997-09-16,0,25.5243764172336
1997-09-17,0,37.3866213151927
1997-09-18,0,52.749433106576
1997-09-19,0,39.7108843537415
1997-09-20,0,34.3820861678005
1997-09-21,0,27.3100907029478
1997-09-22,0,20.0396825396825
1997-09-23,0,21.9246031746032
1997-09-24,0,32.5821995464853
1997-09-25,0,53.8690476190476
1997-09-26,0,43.7074829931973
1997-09-27,0,29.4075963718821
1997-09-28,0,23.5402494331066
1997-09-29,0,23.9087301587302
1997-09-30,0,26.5022675736961
1997-10-01,0,40.7454648526077
1997-10-02,0,57.8514739229025
1997-10-03,0,42.3469387755102
1997-10-04,0,31.547619047619
1997-10-05,0,20.7766439909297
1997-10-06,0,16.2840136054422
1997-10-07,0,26.374716553288
1997-10-08,0,37.81179138322
1997-10-09,0,49.3764172335601
1997-10-10,0,35.9268707482993
1997-10-11,0,27.8202947845805
1997-10-12,0,23.4268707482993
1997-10-13,0,19.1326530612245
1997-10-14,0,27.6218820861678
1997-10-15,0,33.8293650793651
1997-10-16,0,50.0
1997-10-17,0,15.8021541950113
1997-10-18,0,36.2953514739229
1997-10-19,0,25.2692743764172
1997-10-20,0,18.5090702947846
1997-10-21,0,32.0861678004535
1997-10-22,0,39.2006802721088
1997-10-23,0,56.5901360544218
1997-10-24,0,6.15079365079365
1997-10-25,0,12.0748299319728
1997-10-26,0,0.0
1997-10-27,0,15.9580498866213
1997-10-28,0,31.8310657596372
1997-10-29,0,39.0873015873016
1997-10-30,0,59.4671201814059
1997-10-31,0,43.452380952381
1997-11-01,0,29.6626984126984
1997-11-02,0,26.7857142857143
1997-11-03,0,21.797052154195
1997-11-04,0,29.9178004535147
1997-11-05,0,38.3078231292517
1997-11-06,0,55.2012471655329
1997-11-07,0,42.5595238095238
1997-11-08,0,29.3225623582766
1997-11-09,0,24.68820861678
1997-11-10,0,18.6649659863946
1997-11-11,0,28.0045351473923
1997-11-12,0,43.8775510204082
1997-11-13,0,52.7777777777778
1997-11-14,0,23.8095238095238
1997-11-15,0,30.8956916099773
1997-11-16,0,25.1984126984127
1997-11-17,0,17.1768707482993
1997-11-18,0,5.86734693877551
1997-11-19,0,54.6201814058957
1997-11-20,0,54.9603174603175
1997-11-21,0,45.8191609977324
1997-11-22,0,10.0907029478458
1997-11-23,0,19.3877551020408
1997-11-24,0,22.562358276644
1997-11-25,0,32.5538548752834
1997-11-26,0,42.0493197278912
1997-11-27,0,61.125283446712
1997-11-28,0,48.8803854875283
1997-11-29,0,7.70975056689342
1997-11-30,0,19.7987528344671
1997-12-01,0,19.3452380952381
1997-12-02,0,30.187074829932
1997-12-03,0,42.5736961451247
1997-12-04,0,61.5646258503401
1997-12-05,0,49.0079365079365
1997-12-06,0,37.2448979591837
1997-12-07,0,23.2142857142857
1997-12-08,0,22.6190476190476
1997-12-09,0,30.952380952381
1997-12-10,0,38.3503401360544
1997-12-11,0,59.906462585034
1997-12-12,0,46.3718820861678
1997-12-13,0,34.3679138321995
1997-12-14,0,26.6298185941043
1997-12-15,0,25.1133786848073
1997-12-16,0,31.1082766439909
1997-12-17,0,47.3639455782313
1997-12-18,0,70.8758503401361
1997-12-19,0,58.5175736961451
1997-12-20,0,40.391156462585
1997-12-21,0,48.6961451247166
1997-12-22,0,52.3667800453515
1997-12-23,0,75.9495464852608
1997-12-24,0,14.1439909297052
1997-12-25,0,11.0402494331066
1997-12-26,0,25.2409297052154
1997-12-27,0,19.1184807256236
1997-12-28,0,28.7556689342404
1997-12-29,0,29.0816326530612
1997-12-30,0,54.109977324263
1997-12-31,0,15.0085034013605
1998-01-01,0,34.5238095238095
1998-01-02,0,28.7414965986395
1998-01-03,0,24.4472789115646
1998-01-04,0,23.1292517006803
1998-01-05,0,17.828798185941
1998-01-06,0,24.078798185941
1998-01-07,0,32.9648526077098
1998-01-08,0,50.8928571428571
1998-01-09,0,44.3310657596372
1998-01-10,0,29.4359410430839
1998-01-11,0,23.7953514739229
1998-01-12,0,19.0901360544218
1998-01-13,0,25.2692743764172
1998-01-14,0,34.9914965986395
1998-01-15,0,52.8202947845805
1998-01-16,0,47.1230158730159
1998-01-17,0,12.0748299319728
1998-01-18,0,29.9319727891156
1998-01-19,0,23.2709750566893
1998-01-20,0,29.7052154195011
1998-01-21,0,34.7930839002268
1998-01-22,0,61.2670068027211
1998-01-23,0,42.7295918367347
1998-01-24,0,31.1366213151927
1998-01-25,0,25.8645124716553
1998-01-26,0,21.9246031746032
1998-01-27,0,32.4829931972789
1998-01-28,0,43.6366213151927
1998-01-29,0,60.1757369614513
1998-01-30,0,41.7800453514739
1998-01-31,0,34.2403628117914
1998-02-01,0,24.2205215419501
1998-02-02,0,21.4002267573696
1998-02-03,0,28.7414965986395
1998-02-04,0,36.1961451247166
1998-02-05,0,60.1899092970522
1998-02-06,0,42.2052154195011
1998-02-07,0,24.3055555555556
1998-02-08,0,29.8327664399093
1998-02-09,0,20.1814058956916
1998-02-10,0,28.7840136054422
1998-02-11,0,41.1281179138322
1998-02-12,0,58.6592970521542
1998-02-13,0,49.8299319727891
1998-02-14,0,32.2137188208617
1998-02-15,0,26.3038548752834
1998-02-16,0,23.8945578231292
1998-02-17,0,34.0702947845805
1998-02-18,0,41.2131519274376
1998-02-19,0,57.7522675736961
1998-02-20,0,42.219387755102
1998-02-21,0,30.93820861678
1998-02-22,0,25.8645124716553
1998-02-23,0,21.2301587301587
1998-02-24,0,29.7335600907029
1998-02-25,0,42.8713151927438
1998-02-26,0,62.4716553287982
1998-02-27,0,45.4931972789116
1998-02-28,0,33.4892290249433
1998-03-01,0,18.6082766439909
1998-03-02,0,24.3339002267574
1998-03-03,0,26.9274376417234
1998-03-04,0,40.7171201814059
1998-03-05,0,54.5351473922903
1998-03-06,0,46.5702947845805
1998-03-07,0,10.6009070294785
1998-03-08,0,4.12414965986395
1998-03-09,0,12.1456916099773
1998-03-10,0,30.6689342403628
1998-03-11,0,38.6337868480726
1998-03-12,0,60.1615646258503
1998-03-13,0,47.1655328798186
1998-03-14,0,37.1598639455782
1998-03-15,0,24.9858276643991
1998-03-16,0,19.6995464852608
1998-03-17,0,32.3412698412698
1998-03-18,0,30.0878684807256
1998-03-19,0,54.1383219954649
1998-03-20,0,53.500566893424
1998-03-21,0,39.6967120181406
1998-03-22,0,29.7052154195011
1998-03-23,0,19.9404761904762
1998-03-24,0,28.6139455782313
1998-03-25,0,37.046485260771
1998-03-26,0,60.9268707482993
1998-03-27,0,49.4047619047619
1998-03-28,0,30.6547619047619
1998-03-29,0,27.6927437641723
1998-03-30,0,27.593537414966
1998-03-31,0,34.5804988662132
1998-04-01,0,45.1955782312925
1998-04-02,0,55.93820861678
1998-04-03,0,52.4801587301587
1998-04-04,0,25.5385487528345
1998-04-05,0,19.2460317460317
1998-04-06,0,23.9937641723356
1998-04-07,0,36.5362811791383
1998-04-08,0,58.8860544217687
1998-04-09,0,46.5277777777778
1998-04-10,0,40.6462585034014
1998-04-11,0,25.2692743764172
1998-04-12,0,30.7256235827664
1998-04-13,0,29.5209750566893
1998-04-14,0,26.2896825396825
1998-04-15,0,39.3707482993197
1998-04-16,0,54.6201814058957
1998-04-17,0,49.0079365079365
1998-04-18,0,31.3917233560091
1998-04-19,0,28.8548752834467
1998-04-20,0,22.5056689342404
1998-04-21,0,29.1241496598639
1998-04-22,0,37.3866213151927
1998-04-23,0,56.7460317460318
1998-04-24,0,50.1700680272109
1998-04-25,0,32.6530612244898
1998-04-26,0,27.1258503401361
1998-04-27,0,22.0946712018141
1998-04-28,0,30.4138321995465
1998-04-29,0,45.9892290249433
1998-04-30,0,66.468253968254
1998-05-01,0,53.0895691609977
1998-05-02,0,40.1643990929705
1998-05-03,0,34.5663265306122
1998-05-04,0,31.9727891156463
1998-05-05,0,22.2789115646259
1998-05-06,0,42.9563492063492
1998-05-07,0,62.8259637188209
1998-05-08,0,50.1417233560091
1998-05-09,0,33.7018140589569
1998-05-10,0,28.656462585034
1998-05-11,0,26.4172335600907
1998-05-12,0,27.2534013605442
1998-05-13,0,44.3735827664399
1998-05-14,0,65.2069160997732
1998-05-15,0,49.7448979591837
1998-05-16,0,34.4812925170068
1998-05-17,0,32.6672335600907
1996-03-18,1,11.5504535147392
1996-03-19,1,13.5912698412698
1996-03-20,1,15.0368480725624
1996-03-21,1,21.5702947845805
1996-03-22,1,19.4444444444444
1996-03-23,1,0.0
1996-03-24,1,9.72222222222222
1996-03-25,1,12.2448979591837
1996-03-26,1,15.5045351473923
1996-03-27,1,18.9342403628118
1996-03-28,1,26.0770975056689
1996-03-29,1,27.2534013605442
1996-03-30,1,11.7063492063492
1996-03-31,1,14.937641723356
1996-04-01,1,12.9393424036281
1996-04-02,1,18.1689342403628
1996-04-03,1,24.8866213151927
1996-04-04,1,15.7171201814059
1996-04-05,1,25.2125850340136
1996-04-06,1,11.5079365079365
1996-04-07,1,9.01360544217687
1996-04-08,1,13.9880952380952
1996-04-09,1,12.4716553287982
1996-04-10,1,16.8792517006803
1996-04-11,1,21.2443310657596
1996-04-12,1,20.9750566893424
1996-04-13,1,12.3015873015873
1996-04-14,1,13.6621315192744
1996-04-15,1,13.9597505668934
1996-04-16,1,10.8985260770975
1996-04-17,1,17.2760770975057
1996-04-18,1,19.8412698412698
1996-04-19,1,3.28798185941043
1996-04-20,1,0.0
1996-04-21,1,6.78854875283447
1996-04-22,1,12.65589569161
1996-04-23,1,11.3662131519274
1996-04-24,1,20.0963718820862
